RMSE,MAE,MAPE,R2,Directional_Accuracy,Ticker,Model
0.025661071558399955,0.017349734976916716,117.13768003421656,0.004321206003911282,48.31460674157304,META,RandomForest
0.02571719710981363,0.017234959350601757,100.0,-3.9027707597227845e-05,0.0,META,ZeroBaseline
0.019218388501698668,0.012575598817305538,138.49465213052875,0.00714138458243363,51.12359550561798,MSFT,RandomForest
0.01929741394614844,0.0126302161769006,100.0,-0.0010406134241642828,0.0,MSFT,ZeroBaseline
0.025028937732693535,0.018539645607316385,104.69736635560314,0.02902189766050778,51.96629213483146,NVDA,RandomForest
0.025462584608463283,0.018767277542055923,100.0,-0.004915558577403889,0.0,NVDA,ZeroBaseline
0.012432686358553054,0.009741054330399826,326.6928418114115,-0.0010141396849143725,50.28089887640449,PG,RandomForest
0.012431643744321647,0.009698716241272606,99.71910112359551,-0.0008462551591981171,0.2808988764044944,PG,ZeroBaseline
0.015819071333570026,0.012063760520417832,325.5364490718138,0.07104565261332996,56.74157303370787,XOM,RandomForest
0.016450715651573723,0.012336817062792032,99.71910112359551,-0.00462040295539512,0.2808988764044944,XOM,ZeroBaseline
0.01961859460623216,0.01345582301045096,191.89116730130962,-0.011249220677966187,51.57657657657657,ALL,XGBoost
0.019533098756880973,0.01340084646365677,99.91554054054053,-0.0024545821219810193,0.08445945945945946,ALL,ZeroBaseline
0.019225617904400978,0.012529551773510894,117.98274498451904,0.0002279573800160195,53.08988764044944,AAPL,XGBoost
0.019254738146112373,0.012466560704116001,100.0,-0.0028029623295993122,0.0,AAPL,ZeroBaseline
0.02287525824111774,0.01581418506823627,111.36154688089344,-0.03173279270606533,50.0,AMZN,XGBoost
0.022535344568459847,0.015706072703545924,100.0,-0.0012986463835942264,0.0,AMZN,ZeroBaseline
0.020695795465441185,0.014948875638013647,112.24699220523236,-0.011258997966041129,48.87640449438202,GOOGL,XGBoost
0.020685838578669482,0.014924416107872051,100.0,-0.0102861849880036,0.0,GOOGL,ZeroBaseline
0.012815634822156804,0.009226876681477465,180.91087275686243,-0.02564954525602592,53.735632183908045,JNJ,XGBoost
0.01273843153252969,0.009152435107258135,100.0,-0.013329435741620266,0.0,JNJ,ZeroBaseline
0.015357594276499168,0.010909776614558957,484.5173160321637,-0.013308189205870402,54.7752808988764,JPM,XGBoost
0.015311899543089372,0.010995523722031365,99.71910112359551,-0.007287198890617574,0.2808988764044944,JPM,ZeroBaseline
0.02569621280869066,0.01722877372256198,123.65559105906037,0.0015922977011332273,50.56179775280899,META,XGBoost
0.02571719710981363,0.017234959350601757,100.0,-3.9027707597227845e-05,0.0,META,ZeroBaseline
0.019467462950218645,0.012802789864038624,162.59725480094593,-0.018760705478893414,51.96629213483146,MSFT,XGBoost
0.01929741394614844,0.0126302161769006,100.0,-0.0010406134241642828,0.0,MSFT,ZeroBaseline
0.025431105767283115,0.018658760496016186,108.30047763925612,-0.002432383848579356,52.80898876404494,NVDA,XGBoost
0.025462584608463283,0.018767277542055923,100.0,-0.004915558577403889,0.0,NVDA,ZeroBaseline
0.013098207685121276,0.01001009585923301,209.0190289691614,-0.1110510168735499,48.31460674157304,PG,XGBoost
0.012431643744321647,0.009698716241272606,99.71910112359551,-0.0008462551591981171,0.2808988764044944,PG,ZeroBaseline
0.016280003729310818,0.012333511885087878,308.0730994929914,0.016121653212014198,51.68539325842697,XOM,XGBoost
0.016450715651573723,0.012336817062792032,99.71910112359551,-0.00462040295539512,0.2808988764044944,XOM,ZeroBaseline
0.027762017064199354,0.021674793620663435,1211.6694029594962,-1.024997294611294,49.32432432432432,ALL,SVR
0.019533098756880973,0.01340084646365677,99.91554054054053,-0.0024545821219810193,0.08445945945945946,ALL,ZeroBaseline
0.028084387770070503,0.021798487691625925,704.1546262612961,-1.1333902023157383,48.87640449438202,AAPL,SVR
0.019254738146112373,0.012466560704116001,100.0,-0.0028029623295993122,0.0,AAPL,ZeroBaseline
0.029183585836066894,0.021712626680584098,444.2317579454144,-0.6792390690507479,50.28089887640449,AMZN,SVR
0.022535344568459847,0.015706072703545924,100.0,-0.0012986463835942264,0.0,AMZN,ZeroBaseline
0.030754930621277328,0.025069628252765725,551.5051843217121,-1.2332001838296307,47.752808988764045,GOOGL,SVR
0.020685838578669482,0.014924416107872051,100.0,-0.0102861849880036,0.0,GOOGL,ZeroBaseline
0.02524033477393673,0.021034265296348817,814.3126145532873,-2.978404760327884,45.40229885057471,JNJ,SVR
0.01273843153252969,0.009152435107258135,100.0,-0.013329435741620266,0.0,JNJ,ZeroBaseline
0.026686803617104165,0.02197292340366466,2811.890640609091,-2.059766545860895,45.2247191011236,JPM,SVR
0.015311899543089372,0.010995523722031365,99.71910112359551,-0.007287198890617574,0.2808988764044944,JPM,ZeroBaseline
0.029895219816940696,0.022305628964172028,523.2826180810764,-0.3513666108714113,55.89887640449438,META,SVR
0.02571719710981363,0.017234959350601757,100.0,-3.9027707597227845e-05,0.0,META,ZeroBaseline
0.024859222187296536,0.01916307956667559,686.6258355085594,-0.6612253273853606,50.28089887640449,MSFT,SVR
0.01929741394614844,0.0126302161769006,100.0,-0.0010406134241642828,0.0,MSFT,ZeroBaseline
0.033850818788718456,0.026787408952574556,429.1565639156333,-0.7760817669206272,51.68539325842697,NVDA,SVR
0.025462584608463283,0.018767277542055923,100.0,-0.004915558577403889,0.0,NVDA,ZeroBaseline
0.021089043100645175,0.016280943464189006,3161.798788052311,-1.8802090148138442,50.0,PG,SVR
0.012431643744321647,0.009698716241272606,99.71910112359551,-0.0008462551591981171,0.2808988764044944,PG,ZeroBaseline
0.025815138955646886,0.020608550039105514,1980.8060343149823,-1.4738954212319304,47.752808988764045,XOM,SVR
0.016450715651573723,0.012336817062792032,99.71910112359551,-0.00462040295539512,0.2808988764044944,XOM,ZeroBaseline
