Ticker,Skewness,Kurtosis
AAPL,0.11681705738810229,6.583539111756508
AMZN,0.32259838238206984,5.592415855037469
GOOGL,0.04932122210590241,4.128163494321755
JNJ,-0.15894777443378172,9.138908214891773
JPM,0.30856481577966816,13.817960277546593
META,-0.2903173305426877,17.933360437171082
MSFT,0.2886601103804891,8.820041262037101
NVDA,0.18816926754098992,5.145587620614203
PG,0.1564449328695309,10.65480608378213
XOM,-0.022338121165558233,5.710685747395887
