Date,Close,High,Low,Open,Volume,is_outlier
2017-01-03,88.87055969238281,88.99331189761436,88.4025830060926,88.82453054199463,5953000,False
2017-01-04,88.72477722167969,89.16974507787965,88.46393177547264,88.6096985205044,5828900,False
2017-01-05,89.653076171875,89.73746683632214,88.56367686210724,88.99329780609534,6217200,False
2017-01-06,89.22344970703125,89.76047585378696,88.80916988532856,89.50730387611097,5221400,False
2017-01-09,89.2081069946289,89.46127898432789,88.90890586249239,89.26180961185479,5457500,False
2017-01-10,89.1160659790039,89.76049751059486,88.89358199219825,89.01632834686667,5312800,False
2017-01-11,88.01898956298828,89.18510622599938,87.47428397849437,89.05468640014465,8887200,False
2017-01-12,87.9345932006836,88.01898387152032,86.97561362585427,87.66607423721393,6627300,False
2017-01-13,87.91923522949219,88.24145092149149,87.796488902936,88.18008068478645,4935200,False
2017-01-17,88.12638092041016,88.26447420046958,87.20575710229855,87.41289994896083,6255400,False
2017-01-18,87.99594116210938,88.30281571897513,87.77346310785568,88.12636679965041,5014600,False
2017-01-19,87.61235809326172,88.14939008416997,87.3975476381568,87.98060876854584,5540800,False
2017-01-20,87.57398986816406,88.2491091806887,87.5202872620899,87.83482942534003,7502400,False
2017-01-23,87.38986206054688,88.04963438573971,87.30547142007501,87.85017092021047,7989800,False
2017-01-24,85.74043273925781,86.92189607490822,85.27245031886558,86.62269496720117,12450300,False
2017-01-25,86.53829956054688,86.53829956054688,84.97324454675676,85.87084782060616,9385500,False
2017-01-26,85.80179595947266,86.56897942486056,85.61767356666026,85.92454812344448,10164300,False
2017-01-27,86.9832763671875,87.10602855538798,85.84784789206547,85.92456508311753,8886100,False
2017-01-30,86.7914810180664,87.15205825677832,86.57667054048822,86.9986238736929,6969400,False
2017-01-31,86.88353729248047,86.99861599594739,86.25444701376009,86.53063356082231,8713400,False
2017-02-01,86.86819458007812,86.93723828898568,86.28513345233773,86.2928069265983,7082300,False
2017-02-02,87.12905883789062,87.16742036690698,86.5153094925142,86.55367102153056,7826300,False
2017-02-03,87.18274688720703,87.19809383750615,86.43091021065418,87.07534164769949,7267600,False
2017-02-06,86.9986343383789,87.14439526389904,86.40023197796144,87.04466348821188,6178400,False
2017-02-07,87.06000518798828,87.16741043321701,86.7301159767438,87.1520634821004,5507900,False
2017-02-08,86.9986343383789,87.22111831781696,86.80683840987858,86.92191713760822,5272000,False
2017-02-09,87.5202865600586,87.9575808783392,86.9986015967462,86.9986015967462,5854600,False
2017-02-10,88.41023254394531,88.98562021868602,87.63538135622635,87.70442506768511,6438500,False
2017-02-13,88.90122985839844,89.08535812920255,88.39489174655245,88.44092088768042,5710800,False
