Date,Close,High,Low,Open,Volume,is_outlier
2017-01-03,67.56045532226562,67.97094434521136,66.59231860436053,67.6456459171267,20550700,False
2017-01-04,67.68505096435547,67.89532292127775,67.2878639993555,67.72398713473925,15266600,False
2017-01-05,67.06201934814453,67.84081413240659,66.40004496986832,67.6071733204349,14300800,False
2017-01-06,67.06980895996094,67.45920635209364,66.92962566112386,67.28008093735022,12893300,False
2017-01-09,67.11654663085938,67.57603278291145,66.60253913019055,66.76609129257334,12806600,False
2017-01-10,67.31124877929688,67.67728336198363,66.75830506948238,67.03088211773824,13989000,False
2017-01-11,67.81743621826172,67.81743621826172,66.90624794851556,67.31121853227006,14713100,False
2017-01-12,67.16326904296875,67.9654268217424,66.99193321803973,67.56824570947977,21337400,False
2017-01-13,67.5215072631836,68.66633657799716,67.05423156820922,67.84081598548467,28296000,False
2017-01-17,65.06829071044922,66.3688762565148,64.8580128426834,66.1430251112295,30024600,False
2017-01-18,65.37202453613281,65.59787569665176,64.66331855570459,65.13059415531237,21270100,False
2017-01-19,64.87361145019531,65.94055656021966,64.7334281436997,65.46549124052525,16555600,False
2017-01-20,65.16177368164062,65.28638372881133,64.86583373221134,64.97486455261866,18436800,False
2017-01-23,65.19293975830078,65.4187910594906,64.80354219247049,64.8736368440223,12179200,False
2017-01-24,65.97950744628906,66.19756907609762,65.07610247510068,65.35646912534992,15175300,False
2017-01-25,66.99971771240234,67.10874851234944,66.32995368887995,66.85174479458858,17551000,False
2017-01-26,67.5604476928711,67.71620427339501,66.93740948731003,66.93740948731003,15962800,False
2017-01-27,67.70064544677734,67.73958757108919,67.186637926184,67.49037342400167,12535400,False
2017-01-30,66.99971771240234,67.36575223011027,66.44677410074696,67.12432773618929,13661900,False
2017-01-31,65.90940856933594,67.09318011455737,65.48885862103886,66.66484055377329,15655100,False
2017-02-01,66.15863037109375,67.05424577556718,65.94835834340964,66.61812249341696,15430900,False
2017-02-02,65.87826538085938,66.12748548183316,65.54338923907788,65.68356663327428,11081400,False
2017-02-03,67.89532470703125,67.9965658827704,66.87510551346857,67.12431958906144,17885200,False
2017-02-06,67.57601165771484,68.10559227691014,67.45140759882106,67.59159087865899,11828400,False
