Date,Close,High,Low,Open,Volume,is_outlier
2017-01-03,59.52925491333008,59.82398462201111,59.04458639354271,59.56200487960277,10360600,False
2017-01-04,58.87428665161133,59.69953670672055,58.78259275625948,59.67988872870837,9434200,False
2017-01-05,57.99662399291992,59.14280229319944,57.92457810000423,59.07075640028374,14443200,False
2017-01-06,57.963905334472656,58.278288036636816,57.51853275462383,58.1538441549759,16518100,False
2017-01-09,57.00766372680664,57.780515977351484,56.68673503711445,57.780515977351484,13762300,False
2017-01-10,56.280643463134766,57.1844853475045,56.26754647797378,57.09279146055143,13283100,False
2017-01-11,56.85699844360352,56.948692318770064,56.23478929112454,56.260988255020905,11183700,False
2017-01-12,56.5491828918457,57.23034115538889,56.37234608160083,57.158295233489135,10407000,False
2017-01-13,56.55573272705078,56.77187048832891,56.43783985698478,56.50333478547861,8415600,False
2017-01-17,57.21724319458008,57.23689117350152,56.490237992829975,56.70637575485141,13237300,False
2017-01-18,56.509891510009766,57.24999876820363,56.359253658886885,57.020758999806056,11831700,False
2017-01-19,55.49469757080078,56.39198851485422,55.40299868172074,56.30684561413847,16382900,False
2017-01-20,56.254425048828125,56.30027197645547,55.7042619173,55.95969551364382,18739700,False
2017-01-23,55.651893615722656,56.24790399204164,55.50780176737611,56.11691412824096,11433900,False
2017-01-24,55.730464935302734,55.97935258024667,55.56017917469401,55.65842403470129,11858100,False
2017-01-25,55.89421081542969,56.24788935196847,55.83526689114407,55.89421081542969,9578500,False
2017-01-26,56.06451034545898,56.21515317039072,55.75013270629903,56.123459275890525,8779400,False
2017-01-27,56.00556564331055,56.162754460733154,55.697734003023726,55.86802480344796,10947900,False
2017-01-30,55.5798454284668,55.96626900880462,55.13447291395882,55.946621029728846,12789200,False
2017-01-31,54.94453430175781,55.717386461914295,54.44676384345124,55.69773848277399,19128100,False
2017-02-01,54.32233047485352,55.12138168705452,54.060345733599256,55.01658579177549,15111800,False
2017-02-02,54.656341552734375,54.70873948638177,54.06688228849815,54.49915274873418,12200100,False
2017-02-03,54.71531295776367,54.83320585843702,54.29613931024599,54.82010387117107,12746300,False
2017-02-06,54.56463623046875,54.7873249033232,54.315753593222894,54.72182999846281,9938200,False
