Date,Close,High,Low,Open,Volume,is_outlier
2017-01-03,64.61886596679688,64.76468238888228,64.081656814599,64.37328380362918,8792700,False
2017-01-04,64.84910583496094,64.92584916787945,64.64956848526005,64.81073124093119,8096700,False
2017-01-05,65.27888488769531,65.56284171106134,64.7570219330839,64.78005020671523,6852400,False
2017-01-06,65.25586700439453,65.42470589190611,64.94121750460313,65.18679974412659,4799900,False
2017-01-09,64.7723617553711,64.9718991027718,64.27352131443979,64.51142740028696,11000600,False
2017-01-10,64.073974609375,64.79537470644641,63.88211337974028,64.72630161910507,10918200,False
2017-01-11,64.27349853515625,64.27349853515625,63.91279856177853,63.9972179536388,9572300,False
2017-01-12,64.34259796142578,64.37329646975458,63.98190366263144,64.24283220071354,6545400,False
2017-01-13,64.47306823730469,64.4807384730486,64.03562473908822,64.3502742037006,6762800,False
2017-01-17,65.39400482177734,65.6779616537692,64.37330130003758,64.38865348292484,13145100,False
2017-01-18,65.6956558227539,65.98186296988193,65.43265354401996,65.59509942586514,10520400,False
2017-01-19,65.51775360107422,65.74981412920683,65.19287358292408,65.46360693138253,14074500,False
2017-01-20,67.64495086669922,68.0549252374952,66.84821879980693,67.21177752583603,22944400,False
2017-01-23,67.26591491699219,67.56759000942506,67.18082646512207,67.36647131395536,9408900,False
2017-01-24,67.96209716796875,68.0317117800561,67.46704025464564,67.46704025464564,8704700,False
2017-01-25,67.42062377929688,67.99303217161521,67.34326634931215,67.94661653331572,8082900,False
2017-01-26,66.98747253417969,67.47479857953076,66.97973560764588,67.3897100922963,6542300,False
2017-01-27,67.08027648925781,67.18083289584652,66.53880393447645,66.87142085047772,9332300,False
2017-01-30,67.10348510742188,67.18857357218883,66.91010330595957,67.12668997935027,7350000,False
2017-01-31,67.76099395751953,67.80740961107568,66.93331993790238,67.01067149176893,9712400,False
2017-02-01,67.5521469116211,67.75325977952156,67.10349961883605,67.32008633906455,8291000,False
2017-02-02,67.88475036621094,68.34112859250715,67.49024983223765,67.76872010309593,8997200,False
2017-02-03,67.61402130126953,68.20189777559953,67.59854745105075,68.16322495314199,7161900,False
2017-02-06,67.60627746582031,67.90795259725913,67.39742182002783,67.68362900437363,7483000,False
2017-02-07,68.0781478881836,68.28699768877257,67.66817931186564,67.79194062662876,6646100,False
2017-02-08,68.32566833496094,68.33339935890623,67.92343083109577,68.12454958302835,6815800,False
2017-02-09,68.58866882324219,68.67375730400862,68.09361179053495,68.32567235654255,9914100,False
2017-02-10,68.04719543457031,68.63507781694085,68.04719543457031,68.503573694807,11057600,False
2017-02-13,68.31016540527344,68.3488441147149,67.79190374739584,68.10131571830003,6905100,False
2017-02-14,67.96209716796875,68.24056741940599,67.47477717872553,68.07039049891169,20123400,False
2017-02-15,70.48381042480469,70.50701529979594,69.47048563834181,69.47048563834181,25847700,False
2017-02-16,70.22852325439453,70.48378860335933,70.03514148727753,70.32907964873982,12408500,False
2017-02-17,70.4605941772461,70.66944983904042,69.96553721072226,70.0893044031255,12152400,False
2017-02-21,70.90924835205078,71.00981068112753,70.06610640190186,70.06610640190186,9018700,False
2017-02-22,70.73133087158203,71.0098011428516,70.58435881131633,70.73906189466861,6749900,False
2017-02-23,70.49153137207031,71.00979907948397,70.3213603459453,70.86282702348892,7611600,False
2017-02-24,70.42963409423828,70.6539517257326,70.13569006399707,70.3677505192883,6643400,False
2017-02-27,70.30589294433594,70.32136679456713,69.66386389527007,70.0274226556217,11840300,False
2017-02-28,70.44512176513672,71.00206229257104,70.12024175798143,70.31362355769922,10535600,False
2017-03-01,70.90150451660156,71.07941246405292,70.1666501508915,70.42965246224855,8792200,False
2017-03-02,70.32135772705078,70.84735053619328,70.29814695469689,70.70038438721568,7031200,False
2017-03-03,70.00422668457031,70.32137573765107,69.53237451877168,70.32137573765107,8334900,False
2017-03-06,69.9036636352539,70.01195698421583,69.3003073890512,69.53236793770954,9533800,False
2017-03-07,69.84175872802734,69.99646177890604,69.66384490812804,69.72572848909677,5363000,False
2017-03-08,69.72575378417969,69.88819381699518,69.4318155202581,69.63292837905144,5503700,False
2017-03-09,69.88044738769531,69.99647765293962,69.69480250423109,69.72574430173253,5587400,False
2017-03-10,70.44512176513672,70.5147422818381,70.12024175798143,70.23627201812094,6797800,False
2017-03-13,70.63077545166016,70.7700106008884,70.27495360397575,70.43739362781788,7397500,False
2017-03-14,70.39096069335938,70.84733881456471,70.25172558999212,70.59207937634386,6686400,False
2017-03-15,70.70037841796875,70.99431659265065,70.1821166751572,70.39096639635738,7855300,False
2017-03-16,70.73133087158203,70.94791754889295,70.46832854802996,70.73133087158203,6601200,False
2017-03-17,70.39096069335938,71.16448773394575,70.32907711374216,70.73904550100605,37010100,False
2017-03-20,70.56116485595703,70.70813693896176,70.34457814513654,70.36004609524717,7772900,False
2017-03-21,70.53793334960938,70.9711066077131,70.41416618926945,70.62302179695733,8211000,False
2017-03-22,70.38324737548828,71.00980850154704,70.19760247591843,70.63077587542972,7798000,False
2017-03-23,70.21307373046875,70.74680948109534,70.08157549964763,70.32137298698963,6831400,False
2017-03-24,70.0583724975586,70.32910589223866,69.7799021768747,70.21307560836281,9252000,False
2017-03-27,69.99647521972656,70.17438907378913,69.75668367435655,69.96553342330073,10072000,False
2017-03-28,70.2053451538086,70.43739982189865,69.71801913788312,69.74896094060422,11855800,False
2017-03-29,70.08158111572266,70.29043681815921,69.91914107024184,70.05063931160073,4252800,False
2017-03-30,69.77214050292969,70.05834764810072,69.69478897496391,70.00420098837034,3691900,False
2017-03-31,69.50141143798828,69.88043807918952,69.49367451425742,69.64064655742558,6942400,False
2017-04-03,69.36992645263672,69.66386469340507,69.192012582208,69.50916159858905,6967400,False
2017-04-04,69.5478286743164,69.58650149077062,69.1687961228762,69.42406149795787,5680800,False
2017-04-05,69.59424591064453,70.00421439878812,69.43180590033543,69.6174507833252,6320100,False
2017-04-06,69.15332794189453,69.47047100253529,69.08370743004319,69.43952920855067,7231500,False
2017-04-07,69.02184295654297,69.31578120335011,68.98316423127194,69.19975092908193,4739100,False
2017-04-10,69.22293853759766,69.36991057511497,68.65053013593861,68.94446830942982,5956000,False
2017-04-11,69.46273803710938,69.47820598289711,69.06823755177058,69.35444471196439,5186000,False
2017-04-12,69.85724639892578,69.94233487139945,69.27710094199338,69.38539428849718,6286300,False
2017-04-13,69.6406478881836,70.03514838438502,69.45500302590094,69.65612173594101,5040100,False
2017-04-17,69.91913604736328,70.07383915531356,69.71801728579169,69.7953747413121,6931700,False
2017-04-18,70.23626708984375,70.49152656238684,69.88043940997154,69.926855051697,7087800,False
2017-04-19,69.83873748779297,70.50126897562902,69.76079365629458,70.22846259201808,6919000,False
2017-04-20,69.6282958984375,69.91668870009927,69.61270356245191,69.91668870009927,6983500,False
2017-04-21,69.07487487792969,69.58930888793616,69.06707871129441,69.50356889514629,9061200,False
2017-04-24,69.79976654052734,69.88550653673278,69.37886272644602,69.46460272265145,8338500,False
2017-04-25,70.15055847167969,70.34542113410102,69.73745057882431,69.82319062602862,9088400,False
2017-04-26,68.38896179199219,70.15052098400932,68.28763540250596,70.0336022596893,11951300,False
2017-04-27,68.34999084472656,68.7786848923552,67.99144446159359,68.2642508458542,8517500,False
2017-04-28,68.06938934326172,68.27204211941947,67.92908806537305,68.21748084172573,8295400,False
2017-05-01,67.88233947753906,68.27986088759341,67.87454925438513,68.1083808304431,4546600,False
2017-05-02,67.20421600341797,68.03822771295727,67.04832235174933,68.03822771295727,13197500,False
2017-05-03,67.36787414550781,67.5237617908982,66.95476653316402,67.26654777067729,6122000,False
2017-05-04,67.38349914550781,67.99926580711056,67.2665863178343,67.69528056168762,5986200,False
2017-05-05,67.42247009277344,67.5082101258557,67.13407125906626,67.45364882723385,4506200,False
2017-05-08,67.46141052246094,67.51597179320011,67.21977694055957,67.28993054392852,4634600,False
2017-05-09,67.34451293945312,67.67188066657766,67.2042116354377,67.65629427579123,9577600,False
2017-05-10,67.41462707519531,67.6484644477841,67.33668326657619,67.40683685704539,6178500,False
2017-05-11,67.16522216796875,67.52376854561975,66.93918089682796,67.50818215821452,6064700,False
2017-05-12,67.18083190917969,67.28215832040081,66.97037697091362,67.21980086115644,5892400,False
2017-05-15,67.28993225097656,67.58612116439848,67.22757481234058,67.53935605878782,5820700,False
2017-05-16,67.21981048583984,67.81219454001094,67.18084152828342,67.71865833775166,6554500,False
2017-05-17,67.23539733886719,67.52379019884248,66.9781772636987,67.21980499972881,7805800,False
2017-05-18,66.931396484375,67.20420288813696,66.65858413387944,67.17302416388794,6985600,False
2017-05-19,67.21981048583984,67.32893308177458,66.77552393189539,67.03274402805678,7320700,False
2017-05-22,67.19642639160156,67.34452388845537,67.05612506477567,67.22760512497791,4260000,False
2017-05-23,67.09510040283203,67.45364691887973,67.0171565422539,67.25098812398828,4394200,False
2017-05-24,67.42247009277344,67.53938886031611,67.19642872798708,67.38349518801404,4878800,False
2017-05-25,67.70305633544922,67.79659251614416,67.46142863540493,67.48481119389514,4368000,False
2017-05-26,68.0070571899414,68.10838361570337,67.67189323182357,67.75763326390502,4337000,False
2017-05-30,68.12394714355469,68.28763096828064,67.89010971009877,68.00702842682674,4594500,False
2017-05-31,68.66177368164062,68.86443242357227,68.16292596821954,68.33440598472062,10146600,False
2017-06-01,68.69295501708984,68.70075118542715,68.10057705160328,68.60721500558157,6251300,False
2017-06-02,69.0515365600586,69.12169021729363,68.59945966112967,68.90344496676165,6136400,False
2017-06-05,69.16844177246094,69.18403411400054,68.59165001694991,68.82548756615661,4115300,False
2017-06-06,69.21520233154297,69.34770748081287,68.94238991668315,69.18402359993799,6503000,False
2017-06-07,69.19180297851562,69.28533915867085,68.90341016315496,69.12165530344976,4781600,False
2017-06-08,68.47472381591797,69.21520534360627,68.09279474392268,69.19181683383349,7712100,False
2017-06-09,68.71636962890625,68.75533859192984,68.24090427416974,68.47473589252021,9696900,False
2017-06-12,68.7786865234375,69.10606013904706,68.66176779977218,68.71633502465153,7867700,False
2017-06-13,68.63839721679688,68.90341343311323,68.41235589741169,68.87223470491516,6419300,False
2017-06-14,68.93458557128906,69.17621325830693,68.63839065509035,68.9735545177605,6183900,False
2017-06-15,69.66728973388672,69.85436215214354,68.77092633670038,68.77092633670038,7047500,False
2017-06-16,69.88550567626953,69.97123972468638,69.22296826888808,69.93227078390288,13855000,False
2017-06-19,70.04139709472656,70.04139709472656,69.52695709619788,69.83873837287588,5246200,False
2017-06-20,69.86212921142578,70.31421181887517,69.84654282177377,69.97125177919163,5674200,False
2017-06-21,69.68285369873047,70.11154776917093,69.59711369529568,69.85433370560004,4164500,False
2017-06-22,69.39447021484375,69.69066518152232,69.29314380066859,69.58153665129589,4536700,False
2017-06-23,69.69845581054688,69.99465077895269,69.29314420474789,69.39447061951394,8782100,False
2017-06-26,69.65168762207031,69.90111151006066,69.58153399437029,69.86213661170126,4373300,False
2017-06-27,69.06708526611328,69.65167293785215,69.06708526611328,69.65167293785215,5180400,False
2017-06-28,68.8800277709961,69.53476319346025,68.79428775899711,69.43343679143149,4875000,False
2017-06-29,67.80437469482422,68.76310110633678,67.7576095833911,68.6072074903374,8123500,False
2017-06-30,67.9291000366211,68.17852391385358,67.81218129332024,67.85115618999862,6070300,False
2017-07-03,68.38896179199219,68.591620517698,67.95247156437969,68.12395156715128,3607400,False
2017-07-05,68.33441162109375,68.59163166706146,68.19411031845084,68.4825090924208,4974300,False
