Date,Close,High,Low,Open,Volume
2017-01-03,2.5091466903686523,2.6163898634551663,2.444456288357391,2.567933520831202,1501996000
2017-01-04,2.567688226699829,2.594990990024072,2.497340542996506,2.5433371324843645,1199220000
2017-01-05,2.50250506401062,2.6028610762439692,2.485533030984721,2.5711309372114433,984296000
2017-01-06,2.5359580516815186,2.5642446262342946,2.4892234867390743,2.5298086433596483,822856000
2017-01-09,2.638773202896118,2.656483214536337,2.545796462800636,2.545796462800636,916248000
2017-01-10,2.618849515914917,2.6857533732513637,2.5981878373808738,2.65180953895212,880920000
2017-01-11,2.586627960205078,2.6122089368068,2.5617849595450077,2.6072896445396734,525664000
2017-01-12,2.544320821762085,2.5753132286273623,2.499554116101543,2.5637526229133467,625616000
2017-01-13,2.544074535369873,2.5826918260995284,2.534973459927785,2.5482558506375472,457820000
2017-01-17,2.4870104789733887,2.538418280001706,2.473728081743948,2.533498986564435,580612000
2017-01-18,2.5322680473327637,2.539155196015145,2.4378153539265317,2.4656100187843895,654424000
2017-01-19,2.586627960205078,2.618604180957231,2.533006478156046,2.5352201714050504,644872000
2017-01-20,2.5583412647247314,2.6269671596843973,2.5364499342809452,2.6092571453701883,492024000
2017-01-23,2.584904432296753,2.6048281272749776,2.5507145413158114,2.5531743030811813,369904000
2017-01-24,2.640002727508545,2.6461521340145744,2.580231856810001,2.594990197848599,428052000
2017-01-25,2.6513173580169678,2.6884589269250108,2.6154056703467106,2.68230952073608,522760000
2017-01-26,2.697068452835083,2.7044475073051353,2.6245070859144852,2.6540235383706063,458800000
2017-01-27,2.7492148876190186,2.7521665570508524,2.6773914787883255,2.70395626909886,471996000
2017-01-30,2.706169843673706,2.7305209394848573,2.6542701471433348,2.7283072461521995,496004000
2017-01-31,2.6855075359344482,2.706906955612821,2.66140228342344,2.679850269317658,362756000
2017-02-01,2.8028359413146973,2.8070172569863177,2.7022338381193776,2.719943615917994,590004000
2017-02-02,2.8382551670074463,2.8468643366358846,2.7563471316675408,2.7868473922217056,483240000
2017-02-03,2.8134121894836426,2.8507998328731956,2.801605750446854,2.8397311350052825,372744000
2017-02-06,2.8854823112487793,2.8859742170005136,2.804065927650261,2.804065927650261,506768000
2017-02-07,2.9302492141723633,2.974277948664575,2.8999947799512436,2.9196724187887924,746224000
2017-02-08,2.9174578189849854,2.934675688974074,2.8626062359719247,2.9122924579882588,449580000
2017-02-09,2.8626062870025635,2.9285265689197137,2.8434207941446434,2.9236070433631984,842568000
2017-02-10,2.7947189807891846,2.96886603270157,2.7696299132529547,2.949926372911236,1651092000
2017-02-13,2.66582989692688,2.8035733253811363,2.6614022771093824,2.7890610537186573,1180724000
2017-02-14,2.675668954849243,2.709366956561339,2.6144221242131955,2.6562371559851132,850632000
2017-02-15,2.6810808181762695,2.7007584574799663,2.650580547628329,2.6786212891952803,373020000
2017-02-16,2.638036012649536,2.6919035654646684,2.5989265713743546,2.690673683740347,647176000
2017-02-17,2.6375434398651123,2.6419710602619375,2.5775267228442647,2.6245071179613686,563740000
2017-02-21,2.7319962978363037,2.735931777858841,2.661894460360288,2.662140530488657,551952000
2017-02-22,2.727809429168701,2.753422685299107,2.7088456328767934,2.7440639774920776,433772000
2017-02-23,2.4748785495758057,2.620184426073657,2.4549299359358927,2.5982654717006426,1592888000
2017-02-24,2.4987680912017822,2.512067246564421,2.3569101208376817,2.390650653194142,1029904000
2017-02-27,2.571420669555664,2.586443783008362,2.5012306015998433,2.5169926221538685,715400000
2017-02-28,2.499260902404785,2.5908776557095834,2.482021298095385,2.5810261848219334,625360000
2017-03-01,2.5315232276916504,2.5704356354819806,2.4901479527934924,2.556151194154126,504804000
2017-03-02,2.4381825923919678,2.53275471854796,2.4354735794352274,2.5187166575620576,754332000
2017-03-03,2.424145221710205,2.4325186428186987,2.369716927581068,2.42759314243817,864692000
2017-03-06,2.4054272174835205,2.4160173577986357,2.343856951060101,2.387941237392589,883568000
2017-03-07,2.4317798614501953,2.4512361878841005,2.3926212976022034,2.405427928075357,603400000
2017-03-08,2.4273459911346436,2.494827039490643,2.4251295049234582,2.480050073296227,638712000
2017-03-09,2.426854133605957,2.4492656173997536,2.3987780075344536,2.4113384909794826,478060000
2017-03-10,2.4411375522613525,2.465026842784753,2.422912902181984,2.4532055052696786,499740000
2017-03-13,2.508373737335205,2.5182249744164813,2.4507438947173297,2.4514828020882304,774136000
2017-03-14,2.5066492557525635,2.530538318683901,2.474386302478087,2.521179845042907,522016000
2017-03-15,2.5256123542785645,2.5364486403620106,2.4706915470359947,2.5182239880794843,615036000
2017-03-16,2.556644916534424,2.5571376780840382,2.5221657003840754,2.536203767619022,523100000
2017-03-17,2.6123034954071045,2.6135349289886327,2.5566437779329467,2.574129758995545,1119688000
2017-03-20,2.695546865463257,2.699487547643091,2.613781585619469,2.6297899904360813,748568000
