Date,Close,High,Low,Open,Volume
2017-01-03,55.94438552856445,56.17681515322156,55.54210020684143,56.13211754196548,20694100
2017-01-04,55.694091796875,56.0963772560521,55.53317761320417,55.85500598054584,21340000
2017-01-05,55.694091796875,56.01592016421668,55.45272052136875,55.595754972386125,24876000
2017-01-06,56.17683792114258,56.45396867958329,55.46166562056554,55.69409533942413,19922900
2017-01-09,55.998023986816406,56.39137116925902,55.9086287600118,56.1052989410238,20382700
2017-01-10,55.98015594482422,56.38244136983744,55.67620733594868,56.0784927609619,18593000
2017-01-11,56.489707946777344,56.52546740373021,55.81029531572049,55.971209461798864,21517300
2017-01-12,55.971221923828125,56.677456009947875,55.38120439357613,56.37350737859319,20968200
2017-01-13,56.051666259765625,56.20363883575523,55.738776128277834,55.98014734621087,19422300
2017-01-17,55.899696350097656,56.051672352817185,55.452713322420024,56.033792622484896,20664000
2017-01-18,55.87287521362305,56.051669096348576,55.53316717746551,56.02484779730346,19670100
2017-01-19,55.694091796875,56.30198906625144,55.60469654381801,55.64045600912493,18451700
2017-01-20,56.08742141723633,56.15893691509966,55.75665158271457,56.02484066756822,30213500
2017-01-23,56.28411102294922,56.42714547825973,55.935464751267986,56.051681311898534,23097600
2017-01-24,56.78472137451172,56.981394988013754,56.26621945171897,56.498652524077684,24672900
2017-01-25,56.92775344848633,57.303217520344866,56.72214168386719,57.169124670485196,23672700
2017-01-26,57.455204010009766,57.69657870066008,56.81155067238029,57.32111453789376,43554600
2017-01-27,58.80508804321289,58.92130799945653,58.00945877234166,58.4564418153219,44818000
2017-01-30,58.2239990234375,58.814019815678584,57.92899544773579,58.72462458605931,31651400
2017-01-31,57.79490280151367,58.24188579793617,57.446256609937656,57.98263484156081,25270500
2017-02-01,56.838356018066406,57.76808141274209,56.740019219178286,57.53564835896846,39671500
2017-02-02,56.47182846069336,56.68638179312195,56.09636439170523,56.54334737490606,45827000
2017-02-03,56.92775344848633,56.94563317717619,56.38243365917883,56.76683930048708,30301800
2017-02-06,56.891998291015625,56.90093986114114,56.44501527061455,56.766843590936894,19796400
2017-02-07,56.70428466796875,57.01717151984376,56.52549071966406,56.981415458351556,20277200
2017-02-08,56.62382507324219,57.04399032176116,56.516550073058255,56.82943691118253,18096400
2017-02-09,57.267459869384766,57.60717131499839,56.605926938040355,56.784720820369266,22644400
2017-02-10,57.213829040527344,57.48202159232278,57.195949309726984,57.437320560216904,18170700
2017-02-13,57.85748291015625,57.98263760949556,57.33003940258095,57.428376212121776,22920100
2017-02-14,58.07331848144531,58.208227671878014,57.57865373711423,57.929420376945835,23108400
2017-02-15,58.03736877441406,58.0733450324288,57.70460039587454,58.010388296345404,17005200
2017-02-16,58.02836227416992,58.67592107526443,57.956416633201464,58.22622822581195,20546300
2017-02-17,58.11830139160156,58.18125811070089,57.83049826689498,57.98339217588366,21248800
2017-02-21,58.00138473510742,58.415101354119514,57.96540848191915,58.109313494672236,20655900
2017-02-22,57.88446044921875,57.911440920587104,57.605653096055235,57.857479977850396,19292700
2017-02-23,58.11830139160156,58.21723435901018,57.73156529948636,57.9384201500551,20273100
2017-02-24,58.11830139160156,58.2801910781095,57.686593273657806,58.03735311746372,21796800
2017-02-27,57.76755142211914,58.046358816963576,57.60566170793907,58.046358816963576,15871500
2017-02-28,57.542701721191406,57.7405642595441,57.34483575195424,57.63264235761033,23239800
2017-03-01,58.40611267089844,58.45107784123723,57.578672567794044,57.67760554901557,26937500
2017-03-02,57.56966781616211,58.235211165328295,57.45274674043379,58.18125023105631,24539600
2017-03-03,57.785526275634766,57.81250674644094,57.21891237251802,57.55168752325223,18135900
